GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1141687749,20231121,202311,2023,2023.8795,POL,POLISH,POL,,,,,,,,BEL,BRUSSELS,BEL,,,,,,,,1,110,110,11,3,-2.0,4,1,4,0.0,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21.0,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21.0,-534433,20231121203000,https://www.tagesschau.de/ausland/europa/polen-eu-kommission-100.html
1141528607,20231121,202311,2023,2023.8795,MOS,MUSLIM,,,,MOS,,,,,,,,,,,,,,,1,036,036,03,1,4.0,10,1,10,-2.92682926829268,4,"Guvercin, Batman, Turkey",TU,TU76,27607,37.9344,41.1733,6282283,0,,,,,,,,4,"Guvercin, Batman, Turkey",TU,TU76,27607,37.9344,41.1733,6282283,20231121053000,https://www.tagesschau.de/inland/gesellschaft/islamkonferenz-150.html
1141528395,20231121,202311,2023,2023.8795,DEU,LOWER SAXONY,DEU,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,10,1,10,-3.10421286031042,5,"Lower Saxony, Niedersachsen, Germany",GM,GM06,40698,52.0,10.0,-1833951,0,,,,,,,,5,"Lower Saxony, Niedersachsen, Germany",GM,GM06,40698,52.0,10.0,-1833951,20231121053000,https://www.tagesschau.de/investigativ/report-mainz/pflege-medizinischer-dienst-pflegegrad-gutachten-100.html
1141633018,20231121,202311,2023,2023.8795,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,070,070,07,2,7.0,10,1,10,-1.67652859960553,1,Russia,RS,RS,,60.0,100.0,RS,0,,,,,,,,1,Russia,RS,RS,,60.0,100.0,RS,20231121153000,https://www.tagesschau.de/investigativ/wdr/bnd-klimawandel-100.html
1141573339,20231121,202311,2023,2023.8795,MIL,MILITARY,,,,,,MIL,,,UKR,DONETSK,UKR,,,,,,,,1,072,072,07,2,8.3,10,1,10,-1.69946332737031,1,Hungary,HU,HU,,47.0,20.0,HU,1,Hungary,HU,HU,,47.0,20.0,HU,1,Hungary,HU,HU,,47.0,20.0,HU,20231121103000,https://www.tagesschau.de/ausland/europa/ukraine-jazenjuk-114.html
1141572923,20231121,202311,2023,2023.8795,DEULEG,BUNDESTAG,DEU,,,,,LEG,,,RUS,RUSSIAN,RUS,,,,,,,,1,110,110,11,3,-2.0,10,1,10,-6.81818181818182,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095,59.8944,30.2642,-2996338,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095,59.8944,30.2642,-2996338,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095,59.8944,30.2642,-2996338,20231121103000,https://www.tagesschau.de/investigativ/panorama/russland-kriegsdienstverweigerer-asyl-100.html
1141604544,20231121,202311,2023,2023.8795,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,120,120,12,3,-4.0,10,1,10,-3.92156862745098,4,"Leipzig, Sachsen, Germany",GM,GM13,40699,51.3,12.3333,-1817680,0,,,,,,,,4,"Leipzig, Sachsen, Germany",GM,GM13,40699,51.3,12.3333,-1817680,20231121131500,https://www.tagesschau.de/wirtschaft/verbraucher/deutsche-bahn-streik-gdl-tarifstreit-100.html
1141777328,20231122,202311,2023,2023.8822,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,172,172,17,4,-5.0,10,1,10,0.14450867052023,1,Netherlands,NL,NL,,52.5,5.75,NL,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20231122061500,https://www.tagesschau.de/ausland/europa/niederlande-wahl-120.html
1141777624,20231122,202311,2023,2023.8822,MIL,MILITARY,,,,,,MIL,,,UKR,UKRAINE,UKR,,,,,,,,1,020,020,02,1,3.0,8,1,8,-2.18579234972677,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20231122061500,https://www.tagesschau.de/ukraine-offensive-bilanz-100.html
1141777780,20231122,202311,2023,2023.8822,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,1,110,110,11,3,-2.0,8,1,8,-8.08383233532934,1,Russia,RS,RS,,60.0,100.0,RS,1,Ukraine,UP,UP,,49.0,32.0,UP,1,Ukraine,UP,UP,,49.0,32.0,UP,20231122061500,https://www.tagesschau.de/newsticker/liveblog-ukraine-mittwoch-306.html
1141777622,20231122,202311,2023,2023.8822,MIL,MILITARY,,,,,,MIL,,,UKR,UKRAINE,UKR,,,,,,,,0,020,020,02,1,3.0,10,1,10,-2.18579234972677,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,20231122061500,https://www.tagesschau.de/ukraine-offensive-bilanz-100.html
1141777871,20231122,202311,2023,2023.8822,UKR,UKRAINIAN,UKR,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,1,110,110,11,3,-2.0,10,1,10,-8.08383233532934,1,Ukraine,UP,UP,,49.0,32.0,UP,1,Ukraine,UP,UP,,49.0,32.0,UP,1,Ukraine,UP,UP,,49.0,32.0,UP,20231122061500,https://www.tagesschau.de/newsticker/liveblog-ukraine-mittwoch-306.html
1141777623,20231122,202311,2023,2023.8822,MIL,MILITARY,,,,,,MIL,,,UKR,UKRAINE,UKR,,,,,,,,1,020,020,02,1,3.0,2,1,2,-2.18579234972677,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20231122061500,https://www.tagesschau.de/ukraine-offensive-bilanz-100.html
1141881001,20231122,202311,2023,2023.8822,QAT,QATAR,QAT,,,,,,,,,,,,,,,,,,0,180,180,18,4,-9.0,10,1,10,-6.09184629803187,1,Qatar,QA,QA,,25.5,51.25,QA,0,,,,,,,,1,Qatar,QA,QA,,25.5,51.25,QA,20231122153000,https://www.tagesschau.de/ausland/asien/israel-hamas-feuerpause-geiseln-faq-100.html
1141828085,20231122,202311,2023,2023.8822,DEU,GERMANY,DEU,,,,,,,,ITA,ITALY,ITA,,,,,,,,1,057,057,05,1,8.0,10,1,10,0.7587253414264,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,20231122111500,https://www.tagesschau.de/ausland/aktionsplan-zusammenarbeit-deutschland-italien-100.html
1141828531,20231122,202311,2023,2023.8822,ITA,ITALY,ITA,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,057,057,05,1,8.0,2,1,2,0.7587253414264,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Italy,IT,IT,,42.833333,12.833333,IT,20231122111500,https://www.tagesschau.de/ausland/aktionsplan-zusammenarbeit-deutschland-italien-100.html
1141827987,20231122,202311,2023,2023.8822,CHNGOV,CHINA,CHN,,,,,GOV,,,MOSLEG,MUSLIM,,,,MOS,,LEG,,,1,026,026,02,1,4.0,8,1,8,0.60240963855422,4,"Xinjiang, Jiangxi, China",CH,CH03,13167,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,13167,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,13167,27.7481,116.274,11065838,20231122111500,https://www.tagesschau.de/ausland/china-gegen-moscheen-100.html
1141829133,20231122,202311,2023,2023.8822,USAGOV,US GOVERNMENT,USA,,,,,GOV,,,,,,,,,,,,,0,013,013,01,1,0.4,10,1,10,-1.79372197309418,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20231122111500,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-kurse-geldanlage-dow-gold-oel-aktien-boerse-chatgpt-100.html
1141827984,20231122,202311,2023,2023.8822,CHNGOV,CHINA,CHN,,,,,GOV,,,CHNLEG,CHINA,CHN,,,,,LEG,,,1,026,026,02,1,4.0,2,1,2,0.60240963855422,4,"Xinjiang, Jiangxi, China",CH,CH03,13167,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,13167,27.7481,116.274,11065838,4,"Xinjiang, Jiangxi, China",CH,CH03,13167,27.7481,116.274,11065838,20231122111500,https://www.tagesschau.de/ausland/china-gegen-moscheen-100.html
1141931023,20231122,202311,2023,2023.8822,ITA,ITALY,ITA,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,057,057,05,1,8.0,2,1,2,0.92024539877301,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20231122200000,https://www.tagesschau.de/inland/scholz-meloni-treffen-zusammenarbeit-100.html
1141880109,20231122,202311,2023,2023.8822,,,,,,,,,,,COP,PRISON,,,,,,COP,,,1,036,036,03,1,4.0,10,1,10,-3.44827586206896,0,,,,,,,,1,West Bank,WE,WE,,31.666667,35.25,WE,1,West Bank,WE,WE,,31.666667,35.25,WE,20231122153000,https://www.tagesschau.de/ausland/asien/israel-hamas-geiseldeal-100.html
1141828532,20231122,202311,2023,2023.8822,ITA,ITALY,ITA,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,057,057,05,1,8.0,8,1,8,0.7587253414264,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Germany,GM,GM,,51.5,10.5,GM,1,Italy,IT,IT,,42.833333,12.833333,IT,20231122111500,https://www.tagesschau.de/ausland/aktionsplan-zusammenarbeit-deutschland-italien-100.html
1141828607,20231122,202311,2023,2023.8822,LAB,EMPLOYEE,,,,,,LAB,,,EDU,SCHOOL,,,,,,EDU,,,1,173,173,17,4,-5.0,10,1,10,-1.79372197309418,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20231122111500,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-kurse-geldanlage-dow-gold-oel-aktien-boerse-chatgpt-100.html
1141880339,20231122,202311,2023,2023.8822,COP,PRISON,,,,,,COP,,,,,,,,,,,,,1,036,036,03,1,4.0,10,1,10,-3.44827586206896,1,West Bank,WE,WE,,31.666667,35.25,WE,0,,,,,,,,1,West Bank,WE,WE,,31.666667,35.25,WE,20231122153000,https://www.tagesschau.de/ausland/asien/israel-hamas-geiseldeal-100.html
1142148970,20231123,202311,2023,2023.8849,PSE,PALESTINIAN,PSE,,,,,,,,COP,PRISON,,,,,,COP,,,0,084,084,08,2,7.0,4,1,4,-3.91156462585034,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231123200000,https://www.tagesschau.de/ausland/asien/israel-gazastreifen-feuerpause-geiseln-100.html
1142109180,20231123,202311,2023,2023.8849,MDV,MALE,MDV,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-3.515625,1,Afghanistan,AF,AF,,33.0,66.0,AF,0,,,,,,,,1,Afghanistan,AF,AF,,33.0,66.0,AF,20231123153000,https://www.tagesschau.de/investigativ/ndr-wdr/giz-afghanistan-100.html
1142052175,20231123,202311,2023,2023.8849,,,,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,040,040,04,1,1.0,6,1,6,-1.11265646731572,0,,,,,,,,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,20231123101500,https://www.tagesschau.de/inland/innenpolitik/gruene-parteitag-248.html
1142103416,20231123,202311,2023,2023.8849,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,1,036,036,03,1,4.0,10,1,10,-2.74963820549928,1,Italy,IT,IT,,42.833333,12.833333,IT,0,,,,,,,,1,Italy,IT,IT,,42.833333,12.833333,IT,20231123150000,https://www.tagesschau.de/wirtschaft/unternehmen/gastronomie-mehrwertsteuer-100.html
1142103873,20231123,202311,2023,2023.8849,ISRMED,ISRAELI,ISR,,,,,MED,,,,,,,,,,,,,1,012,012,01,1,-0.4,6,1,6,-2.61044176706828,4,"Gaza City, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,0,,,,,,,,4,"Gaza City, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231123150000,https://www.tagesschau.de/ausland/asien/israel-gaza-feuerpause-haengepartie-100.html
1142103855,20231123,202311,2023,2023.8849,ISR,ISRAELI,ISR,,,,,,,,ISRMED,ISRAEL,ISR,,,,,MED,,,1,012,012,01,1,-0.4,2,1,2,-2.61044176706828,4,"Gaza City, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza City, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza City, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231123150000,https://www.tagesschau.de/ausland/asien/israel-gaza-feuerpause-haengepartie-100.html
1142052580,20231123,202311,2023,2023.8849,EUR,EUROPE,EUR,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,1,071,071,07,2,7.4,10,1,10,-0.54127198917456,5,"Lower Saxony, Niedersachsen, Germany",GM,GM06,40698,52.0,10.0,-1833951,5,"Lower Saxony, Niedersachsen, Germany",GM,GM06,40698,52.0,10.0,-1833951,5,"Lower Saxony, Niedersachsen, Germany",GM,GM06,40698,52.0,10.0,-1833951,20231123101500,https://www.tagesschau.de/wirtschaft/energie/gruener-wasserstoff-rotterdam-100.html
1142052475,20231123,202311,2023,2023.8849,DEU,GERMANY,DEU,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,6,1,6,-1.11265646731572,1,Reunion,RE,RE,,-21.1,55.6,RE,0,,,,,,,,1,Reunion,RE,RE,,-21.1,55.6,RE,20231123101500,https://www.tagesschau.de/inland/innenpolitik/gruene-parteitag-248.html
1142104131,20231123,202311,2023,2023.8849,PSE,GAZA,PSE,,,,,,,,,,,,,,,,,,0,191,191,19,4,-9.5,2,1,2,-2.61044176706828,4,"Gaza City, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,0,,,,,,,,4,"Gaza City, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231123150000,https://www.tagesschau.de/ausland/asien/israel-gaza-feuerpause-haengepartie-100.html
1142057567,20231123,202311,2023,2023.8849,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,-3.40632603406326,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20231123104500,https://www.tagesschau.de/inland/mertens-stiko-ruecktritt-100.html
1142148856,20231123,202311,2023,2023.8849,ISR,ISRAEL,ISR,,,,,,,,MIL,MILITARY,,,,,,MIL,,,1,051,051,05,1,3.4,10,1,10,-2.37113402061856,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,20231123200000,https://www.tagesschau.de/faktenfinder/israel-hamas-social-media-100.html
1142148989,20231123,202311,2023,2023.8849,QAT,QATAR,QAT,,,,,,,,,,,,,,,,,,1,100,100,10,3,-5.0,10,1,10,-3.91156462585034,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231123200000,https://www.tagesschau.de/ausland/asien/israel-gazastreifen-feuerpause-geiseln-100.html
1142253649,20231124,202311,2023,2023.8877,PSE,PALESTINIAN,PSE,,,,,,,,,,,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-2.03527815468114,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,0,,,,,,,,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20231124103000,https://www.tagesschau.de/ausland/asien/zwei-staaten-loesung-biden-100.html
1142367559,20231124,202311,2023,2023.8877,DEULEG,BUNDESTAG,DEU,,,,,LEG,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,-0.38572806171649,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,0,,,,,,,,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,20231124231500,https://www.tagesschau.de/inland/innenpolitik/haushalt-lindner-scholz-104.html
1142295366,20231124,202311,2023,2023.8877,PTY,POLITICIAN,,,,,,,,,,,,,,,,,,,1,114,114,11,3,-2.0,10,1,10,-4.42890442890443,4,"Saxony, Sachsen, Germany",GM,GM13,40699,51.0,13.0,-1854401,0,,,,,,,,4,"Saxony, Sachsen, Germany",GM,GM13,40699,51.0,13.0,-1854401,20231124143000,https://www.tagesschau.de/inland/innenpolitik/wachstumschancengesetz-104.html
1142295209,20231124,202311,2023,2023.8877,MED,BLOG,,,,,,MED,,,,,,,,,,,,,1,138,138,13,3,-7.0,2,1,2,-6.38297872340425,4,"Volgograd, Volgogradskaya Oblast', Russia",RS,RS84,25113,48.8047,44.5858,-3034353,0,,,,,,,,4,"Volgograd, Volgogradskaya Oblast', Russia",RS,RS84,25113,48.8047,44.5858,-3034353,20231124143000,https://www.tagesschau.de/newsticker/liveblog-ukraine-freitag-326.html
1142295073,20231124,202311,2023,2023.8877,ISRMIL,ISRAELI,ISR,,,,,MIL,,,,,,,,,,,,,1,0873,087,08,2,9.0,6,1,6,-2.40963855421687,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231124143000,https://www.tagesschau.de/ausland/asien/israel-gaza-feuerpause-rueckkehr-100.html
1142295208,20231124,202311,2023,2023.8877,MED,BLOG,,,,,,MED,,,,,,,,,,,,,1,138,138,13,3,-7.0,8,1,8,-6.38297872340425,4,"Crimea, Krym, Avtonomna Respublika, Ukraine",UP,UP11,28553,45.0,34.0,-1043950,0,,,,,,,,4,"Crimea, Krym, Avtonomna Respublika, Ukraine",UP,UP11,28553,45.0,34.0,-1043950,20231124143000,https://www.tagesschau.de/newsticker/liveblog-ukraine-freitag-326.html
1142294851,20231124,202311,2023,2023.8877,EGYLEG,EGYPT,EGY,,,,,LEG,,,ISR,ISRAEL,ISR,,,,,,,,0,0841,084,08,2,7.0,8,1,8,-4.24808836023789,1,Egypt,EG,EG,,27.0,30.0,EG,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231124143000,https://www.tagesschau.de/ausland/asien/israel-hamas-feuerpause-geiseln-faq-102.html
1142337372,20231124,202311,2023,2023.8877,GOV,CABINET,,,,,,GOV,,,,,,,,,,,,,0,036,036,03,1,4.0,10,1,10,1.12107623318386,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20231124184500,https://www.tagesschau.de/inland/innenpolitik/scholz-haushalt-108.html
1142294852,20231124,202311,2023,2023.8877,EGYLEG,EGYPT,EGY,,,,,LEG,,,PSE,GAZA,PSE,,,,,,,,0,0841,084,08,2,7.0,2,1,2,-4.24808836023789,1,Egypt,EG,EG,,27.0,30.0,EG,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231124143000,https://www.tagesschau.de/ausland/asien/israel-hamas-feuerpause-geiseln-faq-102.html
1142295495,20231124,202311,2023,2023.8877,UKR,UKRAINIAN,UKR,,,,,,,,EUR,EUROPE,EUR,,,,,,,,1,138,138,13,3,-7.0,8,1,8,-6.38297872340425,4,"Crimea, Krym, Avtonomna Respublika, Ukraine",UP,UP11,28553,45.0,34.0,-1043950,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Crimea, Krym, Avtonomna Respublika, Ukraine",UP,UP11,28553,45.0,34.0,-1043950,20231124143000,https://www.tagesschau.de/newsticker/liveblog-ukraine-freitag-326.html
1142337798,20231124,202311,2023,2023.8877,UAF,TERRORIST ORGANIZATION,,,,,,UAF,,,ISRMIL,ISRAELI,ISR,,,,,MIL,,,1,0841,084,08,2,7.0,6,1,6,-4.50236966824644,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231124184500,https://www.tagesschau.de/ausland/asien/freigelassene-geiseln-deutsche-100.html
1142295494,20231124,202311,2023,2023.8877,UKR,UKRAINIAN,UKR,,,,,,,,EUR,EUROPE,EUR,,,,,,,,1,138,138,13,3,-7.0,8,1,8,-6.38297872340425,4,"Crimea, Krym, Avtonomna Respublika, Ukraine",UP,UP11,28553,45.0,34.0,-1043950,4,"Crimea, Krym, Avtonomna Respublika, Ukraine",UP,UP11,28553,45.0,34.0,-1043950,4,"Crimea, Krym, Avtonomna Respublika, Ukraine",UP,UP11,28553,45.0,34.0,-1043950,20231124143000,https://www.tagesschau.de/newsticker/liveblog-ukraine-freitag-326.html
1142295054,20231124,202311,2023,2023.8877,ISR,ISRAELI,ISR,,,,,,,,ISRMIL,ISRAEL,ISR,,,,,MIL,,,1,0873,087,08,2,9.0,2,1,2,-2.40963855421687,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,1,Indonesia,ID,ID,,-5.0,120.0,ID,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231124143000,https://www.tagesschau.de/ausland/asien/israel-gaza-feuerpause-rueckkehr-100.html
1142367604,20231124,202311,2023,2023.8877,GOV,FINANCE MINIST,,,,,,GOV,,,DEU,GERMANY,DEU,,,,,,,,1,030,030,03,1,4.0,10,1,10,-0.38572806171649,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,20231124231500,https://www.tagesschau.de/inland/innenpolitik/haushalt-lindner-scholz-104.html
1142295045,20231124,202311,2023,2023.8877,ISR,ISRAELI,ISR,,,,,,,,,,,,,,,,,,1,0873,087,08,2,9.0,2,1,2,-2.40963855421687,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231124143000,https://www.tagesschau.de/ausland/asien/israel-gaza-feuerpause-rueckkehr-100.html
1142253661,20231124,202311,2023,2023.8877,PSE,PALESTINIAN,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-2.03527815468114,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20231124103000,https://www.tagesschau.de/ausland/asien/zwei-staaten-loesung-biden-100.html
1142214458,20231124,202311,2023,2023.8877,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,0,041,041,04,1,1.0,10,1,10,-4.87264673311185,4,"Salzburg, Salzburg, Austria",AU,AU05,5638,47.8,13.0333,-1989985,0,,,,,,,,4,"Salzburg, Salzburg, Austria",AU,AU05,5638,47.8,13.0333,-1989985,20231124060000,https://www.tagesschau.de/investigativ/ndr-wdr/abnehmspritzen-faelschungen-ozempic-100.html
1142214178,20231124,202311,2023,2023.8877,,,,,,,,,,,JUD,LAWYER,,,,,,JUD,,,0,041,041,04,1,1.0,10,1,10,-4.87264673311185,0,,,,,,,,4,"Salzburg, Salzburg, Austria",AU,AU05,5638,47.8,13.0333,-1989985,4,"Salzburg, Salzburg, Austria",AU,AU05,5638,47.8,13.0333,-1989985,20231124060000,https://www.tagesschau.de/investigativ/ndr-wdr/abnehmspritzen-faelschungen-ozempic-100.html
1142183397,20231124,202311,2023,2023.8877,MEDMIL,SPOKESMAN,,,,,,MED,MIL,,ISR,ISRAELI,ISR,,,,,,,,1,046,046,04,1,7.0,4,1,4,-4.3613707165109,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231124010000,https://www.tagesschau.de/newsticker/liveblog-israel-freitag-116.html
1142183398,20231124,202311,2023,2023.8877,MEDMIL,SPOKESMAN,,,,,,MED,MIL,,ISRMIL,ISRAELI,ISR,,,,,MIL,,,1,046,046,04,1,7.0,6,1,6,-4.3613707165109,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231124010000,https://www.tagesschau.de/newsticker/liveblog-israel-freitag-116.html
1142183465,20231124,202311,2023,2023.8877,OPP,PROTESTER,,,,,,OPP,,,PSE,PALESTINIAN,PSE,,,,,,,,1,070,070,07,2,7.0,6,1,6,-4.3613707165109,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231124010000,https://www.tagesschau.de/newsticker/liveblog-israel-freitag-116.html
